Date,Price
2020-06-24,42806.32
2020-06-25,42831.69
2020-06-26,42562.72
2020-06-27,42152.91
2020-06-28,42185.64
2020-06-29,42198.62
2020-06-30,41655.25
2020-07-01,41657.7
2020-07-02,41669.84
2020-07-03,41592.66
2020-07-04,41602.38
2020-07-05,41793.07
2020-07-06,41795.91
2020-07-07,41836.98
2020-07-08,41821.86
2020-07-09,41834.52
2020-07-10,41806.09
2020-07-11,41830.23
2020-07-12,41287.01
2020-07-13,39779.18
2020-07-14,39637.15
2020-07-15,39029.75
2020-07-16,39173.44
2020-07-17,40663.3
2020-07-18,40407.69
2020-07-19,40541.25
2020-07-20,40561.35
2020-07-21,40454.68
2020-07-22,40447.28
2020-07-23,40178.46
2020-07-24,40205.83
2020-07-25,40199.23
2020-07-26,40155.04
2020-07-27,40165.08
2020-07-28,40202.62
2020-07-29,42045.01
2020-07-30,44639.7
2020-07-31,42028.85
2020-08-01,42013.08
2020-08-02,41975.71
2020-08-03,42221.08
2020-08-04,42479.92
2020-08-05,42384.69
2020-08-07,48093.17
2020-08-08,48096.92
2020-08-09,48056.06
2020-08-10,47855.44
2020-08-11,48122.08
2020-08-12,47853.49
2020-08-13,47914.83
2020-08-14,47957.07
2020-08-15,47962.26
2020-08-16,47983.76
2020-08-17,47878.49
2020-08-18,47916.59
2020-08-19,47953.93
2020-08-20,48301.75
2020-08-21,48000.88
2020-08-22,45002.16
2020-08-23,45408.83
2020-08-24,45447.33
2020-08-25,45439.56
2020-08-26,45037.8
2020-08-27,44919.28
2020-08-28,44897.83
2020-08-29,44892.17
2020-08-30,44886.7
2020-08-31,44958.44
2020-09-01,44930.81
2020-09-02,44879.51
2020-09-03,45361.12
2020-09-04,45255.12
2020-09-05,45309.43
2020-09-06,45459.04
2020-09-07,45348.41
2020-09-09,44466.23
2020-09-10,44596.2
2020-09-11,44587.89
2020-09-12,44287.13
2020-09-13,44183.25
2020-09-14,44227.98
2020-09-15,44420.14
2020-09-16,43907.26
2020-09-17,44119.22
2020-09-18,44537.48
2020-09-19,44513.17
2020-09-20,44436.57
2020-09-21,44567.74
2020-09-22,44706.01
2020-09-23,44756.84
2020-09-24,44786.26
2020-09-25,46160.76
2020-09-26,45372.87
2020-09-27,45418.23
2020-09-28,45490.81
2020-09-30,44885.6
2020-10-01,44407.75
2020-10-02,49305.48
2020-10-03,46510.11
2020-10-04,47451.37
2020-10-05,47477.89
2020-10-06,47401.36
2020-10-07,46933.13
2020-10-08,47066.18
2020-10-09,46351.93
2020-10-10,50790.17
2020-10-11,50757.6
2020-10-12,50755.85
2020-10-13,45722.21
2020-10-14,46150.08
2020-10-15,46177.5
2020-10-16,46093.3
2020-10-17,46191.46
2020-10-18,46200.42
2020-10-19,46243.02
2020-10-20,46281.93
2020-10-21,46268.38
2020-10-23,51199.54
2020-10-24,51162.91
2020-10-25,51141.73
2020-10-27,51047.15
2020-10-28,50798.56
2020-10-29,50704.28
2020-10-30,50825.44
2020-10-31,50937.08
2020-11-01,50739.87
2020-11-02,50911.32
2020-11-03,51239.51
2020-11-04,51168.04
2020-11-05,51181.53
2020-11-06,51419.38
2020-11-07,51557.89
2020-11-08,51552.8
2020-11-09,50665.84
2020-11-10,50631.45
2020-11-11,50557.56
2020-11-12,50620.01
2020-11-13,52596.37
2020-11-14,53360.41
2020-11-15,53507.63
2020-11-16,53480.22
2020-11-17,53367.01
2020-11-18,53470.89
2020-11-19,53452.86
2020-11-20,53390.9
2020-11-21,53492.37
2020-11-22,53702.25
2020-11-23,54056.95
2020-11-24,54038.25
2020-11-25,54099.74
2020-11-26,54223.44
2020-11-27,54294.85
2020-11-28,55911.79
2020-11-29,56028.46
2020-11-30,56104.85
2020-12-01,56038.4
2020-12-02,56018.29
2020-12-03,56066.46
2020-12-04,56050.42
2020-12-05,55841.4
2020-12-06,55859.39
2020-12-07,55896.45
2020-12-08,55985.95
2020-12-09,55413.53
2020-12-10,56033.95
2020-12-11,54610.27
2020-12-12,54663.93
2020-12-13,54610.84
2020-12-14,56851.07
2020-12-15,56686.65
2020-12-16,56652.48
2020-12-17,57052.18
2020-12-18,56789.01
2020-12-19,56666.55
2020-12-20,56788.59
2020-12-21,57082.7
2020-12-22,57177.08
2020-12-23,56505.94
2020-12-24,56357.6
2020-12-25,55635.78
2020-12-26,55619.89
2020-12-27,55624.72
2020-12-28,53804.17
2020-12-29,55913.87
2020-12-30,56050.39
2020-12-31,55607.99
2021-01-01,55487.69
2021-01-02,55170.56
2021-01-03,55360.11
2021-01-04,55114.37
2021-01-05,55322.89
2021-01-06,55476.25
2021-01-07,56043.94
2021-01-08,56534
2021-01-09,56366.94
2021-01-10,56839.2
2021-01-11,56853.99
2021-01-12,56621.07
2021-01-13,57087.96
2021-01-14,57136.63
2021-01-15,58916.57
2021-01-16,60268.2
2021-01-17,61672.5
2021-01-18,64946.65
2021-01-19,65891.95
2021-01-20,65494.07
2021-01-21,60780.3
2021-01-22,63813.28
2021-01-23,63373.65
2021-01-24,64354.81
2021-01-25,60813.69
2021-01-26,62762.23
2021-01-27,63361.45
2021-01-28,66268.06
2021-01-29,65190.42
2021-01-30,65840.8
2021-01-31,65881.29
2021-02-01,69987
2021-02-02,72859.79
2021-02-03,72659.46
2021-02-04,75766.17
2021-02-05,70438.19
2021-02-06,71432.79
2021-02-07,71769.47
2021-02-08,71116.85
2021-02-09,71214.91
2021-02-10,71415.11
2021-02-11,68198.87
2021-02-14,68908.01
2021-02-15,72609.57
2021-02-16,72467.49
2021-02-18,74588.42
2021-02-19,74570.27
2021-02-20,74647.04
2021-02-21,75770.98
2021-02-22,75485.72
2021-02-23,76205.95
2021-02-24,77182.43
2021-02-25,77379.5
2021-02-26,77020.68
2021-02-27,77149.74
2021-02-28,80429.27
2021-03-01,82416.12
2021-03-02,77812.01
2021-03-03,77683.55
2021-03-04,77746.02
2021-03-05,75984.07
2021-03-06,79080.53
2021-03-07,80597.59
2021-03-08,82428.4
2021-03-09,78886.63
2021-03-10,78668.47
2021-03-11,88787.94
2021-03-12,89468.83
2021-03-13,82276.69
2021-03-14,83517.16
2021-03-15,83182.38
2021-03-16,90779.32
2021-03-17,93399.37
2021-03-18,92745.55
2021-03-19,95557.6
2021-03-20,95989.11
2021-03-21,93528.61
2021-03-22,93476.91
2021-03-23,93413.65
2021-03-25,94317.56
2021-03-26,93227.8
2021-03-27,100725.85
2021-03-28,103109.82
2021-03-29,105137.14
2021-03-30,105928.22
2021-03-31,101675.25
2021-04-01,102503.22
2021-04-02,105925.51
2021-04-03,105430.6
2021-04-04,105314.62
2021-04-05,103069.28
2021-04-06,103472.39
2021-04-07,104721.8
2021-04-08,108203.5
2021-04-09,111478.59
2021-04-10,106873.1
2021-04-11,108472.74
2021-04-12,108612.53
2021-04-13,107970.91
2021-04-14,107849.48
2021-04-15,107598.16
2021-04-16,107516.29
2021-04-17,110563.21
2021-04-18,110973.57
2021-04-19,112004.06
2021-04-20,112819.64
2021-04-21,110446.55
2021-04-22,110816.65
2021-04-23,113533.9
2021-04-24,113707.73
2021-04-25,113406.84
2021-04-26,115944.97
2021-04-27,120772.76
2021-04-28,120886.13
2021-04-29,121275.33
2021-04-30,119705.02
2021-05-01,119528.27
2021-05-02,118842.25
2021-05-03,118829.12
2021-05-04,119212.96
2021-05-05,119825.92
2021-05-06,119750.93
2021-05-07,119390
2021-05-08,119872.98
2021-05-09,119609.84
2021-05-10,119670.32
2021-05-11,119577.46
2021-05-12,118690.91
2021-05-13,119289.64
2021-05-14,119277.98
2021-05-15,119222.48
2021-05-16,123813.03
2021-05-17,123759.38
2021-05-18,123640.69
2021-05-19,121278.56
